ward,no.,??Åfl,material,joint,diameter,length(m),leakage year,construction year,??ê›ÅhNêÅh,çXê∂ÅhNÅgx,çXê∂??? ,???ÃçÅˆ?v?èêÅh,Ågπ?H??Åf Åh??Q?zÅiÅÒ~Åj,?s?ØÅg??÷?ÃÅh??Q?zÅiÅÒ~Åj,ÅffêÅcÅh??Q?zÅiÅÒ~Åj,èCÅeUÅh??pÅiÅÒ~Åj,?RêÅcÅeπ?∏(ÅÒ~Åj,?O? ?ÅcêH??ê≥?WêÅh,Åg?? ?ÅcêH??ê≥?WêÅh,?zê›ÅhNÅgx??ê≥?WêÅh,?p????ê≥?WêÅh,???a??ê≥?WêÅh,ÅÒﬂ???Ã???Ã??RL(??Åj,???ÃÅh≠ê∂?\Åe™?ÆRN,RN?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh,Åh??pÅiê?ÅÒ~Åj,?÷ÅÒvÅiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?,ÅÒﬂ???Ã???Ã??RL(??+1Åj,???ÃÅh≠ê∂?\Åe™?ÆRN',RN'?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh(2),?÷ÅÒv(2)Åiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?(2),?ÅÒ?Åg?N
H,1191,1.27,?c,?s,150,7,,1975,32,0,,0,"53,133","505,248","1,077,235","2,786,096","32,398",1,1,1,1,1,0.205,0.001,677,0.96,"1,301","4,276",2.98,1.218,0.009,114,0.96,"4,276",2.98,A
H,1192,1.27,?c,?s,75,2,,1989,18,0,,0,"53,133","505,248","1,077,235","2,786,096","7,756",1,1,1,1,1,0.205,0,2826,0.96,311,"4,252",12.41,1.218,0.002,476,0.96,"4,252",12.41,A
H,1193,1.27,?c,?s,100,6,,1983,24,0,,0,"53,133","505,248","1,077,235","2,786,096","26,869",1,1,1,1,1,0.205,0.001,816,0.96,"1,079","4,271",3.59,1.218,0.007,137,0.96,"4,271",3.59,A
H,1194,1.27,?c,?`,75,7,,1968,39,0,,0,"53,133","505,248","1,077,235","2,786,096","31,416",1,1,1,1,1,0.205,0.001,698,0.96,"1,261","4,275",3.08,1.218,0.009,118,0.96,"4,275",3.08,A
H,1195,1.27,?c,?s,100,4,,1973,34,0,,0,"53,133","505,248","1,077,235","2,786,096","19,884",1,1,1,1,1,0.205,0.001,1102,0.96,798,"4,264",4.85,1.218,0.005,186,0.96,"4,264",4.85,A
H,1196,1.01,?c,?s,100,4,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","18,175",1,1,1,1,1,0.205,0.001,1206,0.96,730,"4,262",5.3,1.218,0.005,203,0.96,"4,262",5.3,A
H,1197,1.01,?c,?s,100,3,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","13,078",1,1,1,1,1,0.205,0.001,1676,0.96,525,"4,257",7.36,1.218,0.004,282,0.96,"4,257",7.36,A
H,1198,1.01,?c,?s,150,5,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","20,651",1,1,1,1,1,0.205,0.001,1061,0.96,829,"4,265",4.67,1.218,0.006,179,0.96,"4,265",4.67,A
H,1199,1.16,?c,?`,75,4,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","18,606",1,1,1,1,1,0.205,0.001,1178,0.96,747,"4,263",5.18,1.218,0.005,198,0.96,"4,263",5.18,A
H,1200,1.16,?c,?s,100,5,,1973,34,0,,0,"53,133","505,248","1,077,235","2,786,096","21,241",1,1,1,1,1,0.205,0.001,1032,0.96,853,"4,265",4.54,1.218,0.006,174,0.96,"4,265",4.54,A
H,1201,1.16,?c,?s,100,2,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","10,942",1,1,1,1,1,0.205,0,2003,0.96,439,"4,255",8.8,1.218,0.003,337,0.96,"4,255",8.8,A
H,1202,1.16,?c,?s,100,10,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","46,610",1,1,1,1,1,0.205,0.002,470,0.96,"1,871","4,290",2.08,1.218,0.013,79,0.96,"4,290",2.08,A
H,1203,1.01,?c,?s,75,2,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","6,981",1,1,1,1,1,0.205,0,3140,0.96,280,"4,252",13.78,1.218,0.002,529,0.96,"4,252",13.78,A
H,1204,1.01,?c,?s,75,4,,1990,17,0,,0,"133,758","505,248","1,077,235","2,786,096","19,253",1,1,1,1,1,0.205,0.001,1139,0.96,773,"4,341",5.1,1.218,0.005,192,0.96,"4,341",5.1,A
H,1205,1.01,?c,?s,75,2,,1979,28,0,,0,0,"505,248","1,077,235","2,786,096","7,614",1,1,1,1,1,0.205,0,2879,0.96,306,"4,201",12.46,1.218,0.002,485,0.96,"4,201",12.46,A
H,1206,1.27,?c,?s,100,4,,1983,24,0,,0,"53,133","505,248","1,077,235","2,786,096","20,139",1,1,1,1,1,0.205,0.001,1088,0.96,808,"4,264",4.79,1.218,0.005,183,0.96,"4,264",4.79,A
H,1207,1.27,?c,?`,75,3,,1968,39,0,,0,"53,133","505,248","1,077,235","2,786,096","13,415",1,1,1,1,1,0.205,0.001,1634,0.96,538,"4,258",7.18,1.218,0.004,275,0.96,"4,258",7.18,A
H,1208,1.27,?c,?s,100,3,,1973,34,0,,0,"53,133","505,248","1,077,235","2,786,096","13,733",1,1,1,1,1,0.205,0.001,1596,0.96,551,"4,258",7.01,1.218,0.004,269,0.96,"4,258",7.01,A
H,1209,1.27,?c,?`,75,7,,1970,37,0,,0,"53,133","505,248","1,077,235","2,786,096","32,328",1,1,1,1,1,0.205,0.001,678,0.96,"1,298","4,276",2.99,1.218,0.009,114,0.96,"4,276",2.99,A
H,1210,1.27,?c,?s,100,6,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","26,641",1,1,1,1,1,0.205,0.001,823,0.96,"1,069","4,270",3.62,1.218,0.007,139,0.96,"4,270",3.62,A
H,1211,1.27,?c,?s,75,4,,1989,18,0,,0,0,"505,248","1,077,235","2,786,096","18,724",1,1,1,1,1,0.205,0.001,1171,0.96,752,"4,212",5.08,1.218,0.005,197,0.96,"4,212",5.08,A
H,1212,1.23,?c,?s,100,3,,1984,23,0,,0,"53,133","505,248","1,077,235","2,786,096","12,353",1,1,1,1,1,0.205,0.001,1774,0.96,496,"4,257",7.79,1.218,0.003,299,0.96,"4,257",7.79,A
H,1213,1.01,?c,?j,75,6,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","24,884",1,1,1,1,1,0.205,0.001,881,0.96,999,"4,269",3.88,1.218,0.007,148,0.96,"4,269",3.88,A
H,1214,1.01,?c,?j,75,5,,2006,1,0,,0,0,"505,248","1,077,235","2,786,096","22,346",1,1,1,1,1,0.205,0.001,981,0.96,897,"4,215",4.26,1.218,0.006,165,0.96,"4,215",4.26,A
H,1215,1.27,?c,?r?Q,200,0,,2000,7,0,,0,"53,133","505,248","1,077,235","2,786,096",942,1,1,1,1,1,0.205,0,23277,0.96,38,"4,246",101.39,1.218,0,3921,0.96,"4,246",101.39,A
H,1216,1.27,?c,?j,75,7,,2000,7,0,,0,"53,133","505,248","1,077,235","2,786,096","30,090",1,1,1,1,1,0.205,0.001,729,0.96,"1,208","4,274",3.21,1.218,0.008,123,0.96,"4,274",3.21,A
H,1217,1.37,?c,?s,150,177,,1973,34,0,,0,"53,133","505,248","1,077,235","2,786,096","795,636",1,1,1,1,1,0.205,0.036,28,1.25,"31,938","6,522",0.19,1.218,0.215,5,4.61,"24,052",0.68,C
H,1218,1.23,?c,?j,75,7,,2003,4,0,,0,"133,758","505,248","1,077,235","2,786,096","31,163",1,1,1,1,1,0.205,0.001,703,0.96,"1,251","4,352",3.16,1.218,0.008,118,0.96,"4,352",3.16,A
H,1219,1.01,?c,?j,75,8,2006,2006,1,0,,1,"53,133","505,248","1,077,235","2,786,096","37,169",1,1,1,1,1,1.218,0.01,99,0.96,"1,492","4,281",2.6,1.746,0.014,69,0.96,"4,281",2.6,A
H,1220,1.01,?c,?j,150,3,,2006,1,0,,0,"536,574","505,248","1,077,235","2,786,096","11,546",1,1,1,1,1,0.205,0.001,1899,0.96,463,"4,720",9.25,1.218,0.003,320,0.96,"4,720",9.25,A
H,1221,1.01,?c,?j,75,7,,2006,1,0,,0,"53,133","505,248","1,077,235","2,786,096","30,227",1,1,1,1,1,0.205,0.001,725,0.96,"1,213","4,274",3.2,1.218,0.008,122,0.96,"4,274",3.2,A
H,1222,1.13,?c,?j,100,4,,2004,3,0,,0,"2,954,136","505,248","1,077,235","2,786,096","18,645",1,1,1,1,1,0.205,0.001,1176,0.96,748,"7,048",8.55,1.218,0.005,198,0.96,"7,048",8.55,A
H,1223,1.13,?c,?s,150,2,,1985,22,0,,0,"2,954,136","505,248","1,077,235","2,786,096","8,028",1,1,1,1,1,0.205,0,2731,0.96,322,"7,038",19.83,1.218,0.002,460,0.96,"7,038",19.83,A
H,1224,1.13,?c,?s,200,1,,1985,22,0,,0,"2,954,136","505,248","1,077,235","2,786,096","5,823",1,1,1,1,1,0.205,0,3764,0.96,234,"7,035",27.28,1.218,0.002,634,0.96,"7,035",27.28,A
H,1225,1.13,?c,?s,150,90,,1976,31,0,,0,"133,758","505,248","1,077,235","2,786,096","406,300",1,1,1,1,1,0.205,0.019,54,0.96,"16,309","4,712",0.26,1.218,0.11,9,2.77,"13,597",0.76,C
H,1226,1.13,?c,?`,150,185,,1967,40,0,,0,"133,758","505,248","1,077,235","2,786,096","833,852",1,1,1,1,1,0.205,0.038,26,1.29,"33,472","6,884",0.19,1.218,0.226,4,5.66,"30,203",0.82,C
H,1227,1.13,?c,?s,150,5,,1985,22,0,,0,"536,574","505,248","1,077,235","2,786,096","23,815",1,1,1,1,1,0.205,0.001,920,0.96,956,"4,732",4.49,1.218,0.006,155,0.96,"4,732",4.49,A
H,1228,1.13,?c,?s,200,8,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","36,177",1,1,1,1,1,0.205,0.002,606,0.96,"1,452","4,280",2.67,1.218,0.01,102,0.96,"4,280",2.67,A
H,1229,1.13,?c,?s,150,97,,1976,31,0,,0,"536,574","505,248","1,077,235","2,786,096","437,443",1,1,1,1,1,0.205,0.02,50,0.96,"17,560","5,129",0.27,1.218,0.118,8,3.05,"16,295",0.84,C
H,1230,1.13,?c,?`,150,4,,1968,39,0,,0,"53,133","505,248","1,077,235","2,786,096","20,074",1,1,1,1,1,0.205,0.001,1092,0.96,806,"4,264",4.8,1.218,0.005,184,0.96,"4,264",4.8,A
H,1231,1.13,?c,?s,200,10,,1988,19,0,,0,"53,133","505,248","1,077,235","2,786,096","45,651",1,1,1,1,1,0.205,0.002,480,0.96,"1,833","4,289",2.12,1.218,0.012,81,0.96,"4,289",2.12,A
H,1232,1.13,?c,?s,100,98,,1988,19,0,,0,"536,574","505,248","1,077,235","2,786,096","440,769",1,1,1,1,1,0.205,0.02,50,0.96,"17,693","5,132",0.26,1.218,0.119,8,3.05,"16,305",0.84,C
H,1233,1.13,?c,?`,150,2,,1968,39,0,,0,"536,574","505,248","1,077,235","2,786,096","10,579",1,1,1,1,1,0.205,0,2072,0.96,425,"4,719",10.08,1.218,0.003,349,0.96,"4,719",10.08,A
H,1234,1.03,?c,?`,150,3,,1968,39,0,,0,"536,574","505,248","1,077,235","2,786,096","13,142",1,1,1,1,1,0.205,0.001,1668,0.96,528,"4,722",8.12,1.218,0.004,281,0.96,"4,722",8.12,A
H,1235,1.03,?c,?s,100,2,,1972,35,0,,0,"133,758","505,248","1,077,235","2,786,096","10,813",1,1,1,1,1,0.205,0,2027,0.96,434,"4,333",9.06,1.218,0.003,341,0.96,"4,333",9.06,A
H,1236,1.03,?c,?`,150,316,2005,1967,40,0,,1,"536,574","505,248","1,077,235","2,786,096","1,421,088",1,1,1,1,1,1.218,0.385,3,7.4,"57,045","46,814",0.74,1.746,0.552,2,10.88,"68,830",1.09,B
H,1237,1.03,?c,?`,150,2,,1968,39,0,,0,"53,133","505,248","1,077,235","2,786,096","10,019",1,1,1,1,1,0.205,0,2188,0.96,402,"4,254",9.6,1.218,0.003,369,0.96,"4,254",9.6,A
H,1238,1.13,?c,?s,150,167,,1974,33,0,,0,"53,133","505,248","1,077,235","2,786,096","751,575",1,1,1,1,1,0.205,0.034,29,1.23,"30,169","6,363",0.19,1.218,0.204,5,4.61,"23,849",0.72,C
H,1239,1.13,?c,?s,150,228,,1982,25,0,,0,"53,133","505,248","1,077,235","2,786,096","1,026,733",1,1,1,1,1,0.205,0.047,21,1.47,"41,215","8,009",0.18,1.218,0.278,4,5.66,"30,838",0.68,C
H,1240,1.03,?c,?`,150,2,,1968,39,0,,0,"536,574","505,248","1,077,235","2,786,096","8,120",1,1,1,1,1,0.205,0,2699,0.96,326,"4,717",13.13,1.218,0.002,455,0.96,"4,717",13.13,A
H,1241,1.13,?c,?s,150,64,,1976,31,0,,0,"536,574","505,248","1,077,235","2,786,096","286,211",1,1,1,1,1,0.205,0.013,77,0.96,"11,489","4,984",0.39,1.218,0.078,13,2.06,"10,694",0.84,C
H,1242,1.13,?c,?s,150,57,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","254,337",1,1,1,1,1,0.205,0.012,86,0.96,"10,209","4,489",0.4,1.218,0.069,15,1.85,"8,651",0.77,C
H,1243,1.13,?c,?s,100,6,,1988,19,0,,0,"53,133","505,248","1,077,235","2,786,096","26,535",1,1,1,1,1,0.205,0.001,826,0.96,"1,065","4,270",3.64,1.218,0.007,139,0.96,"4,270",3.64,A
H,1244,1.13,?c,?`,100,58,,1975,32,0,,0,"536,574","505,248","1,077,235","2,786,096","262,240",1,1,1,1,1,0.205,0.012,84,0.96,"10,527","4,961",0.43,1.218,0.071,14,1.95,"10,076",0.87,C
H,1245,1.03,?c,?s,150,228,,1976,31,0,,0,"536,574","505,248","1,077,235","2,786,096","1,026,993",1,1,1,1,1,0.205,0.047,21,1.47,"41,225","8,720",0.19,1.218,0.278,4,5.66,"33,576",0.74,C
H,1246,1.13,?c,?s,100,2,,1985,22,0,,0,"536,574","505,248","1,077,235","2,786,096","7,172",1,1,1,1,1,0.205,0,3056,0.96,288,"4,716",14.86,1.218,0.002,515,0.96,"4,716",14.86,A
H,1247,1.03,?c,?j,150,6,,1999,8,0,,0,"53,133","505,248","1,077,235","2,786,096","27,406",1,1,1,1,1,0.205,0.001,800,0.96,"1,100","4,271",3.52,1.218,0.007,135,0.96,"4,271",3.52,A
H,1248,1.27,?c,?s,150,7,,1985,22,0,,0,"536,574","505,248","1,077,235","2,786,096","32,151",1,1,1,1,1,0.205,0.001,682,0.96,"1,291","4,740",3.33,1.218,0.009,115,0.96,"4,740",3.33,A
H,1249,1.13,?c,?s,150,7,,1985,22,0,,0,"536,574","505,248","1,077,235","2,786,096","32,878",1,1,1,1,1,0.205,0.001,667,0.96,"1,320","4,741",3.26,1.218,0.009,112,0.96,"4,741",3.26,A
H,1250,1.13,?c,?s,150,4,,1985,22,0,,0,"536,574","505,248","1,077,235","2,786,096","17,198",1,1,1,1,1,0.205,0.001,1275,0.96,690,"4,725",6.21,1.218,0.005,215,0.96,"4,725",6.21,A
H,1251,1.21,?c,?m?r,100,9,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","40,921",1,1,1,1,1,0.205,0.002,536,0.96,"1,643","4,362",2.41,1.218,0.011,90,0.96,"4,362",2.41,A
H,1252,1.13,?c,?s,75,2,,1993,14,0,,0,"133,758","505,248","1,077,235","2,786,096","7,359",1,1,1,1,1,0.205,0,2979,0.96,295,"4,329",13.32,1.218,0.002,502,0.96,"4,329",13.32,A
H,1253,1.13,?c,?s,100,4,,1985,22,0,,0,"2,954,136","505,248","1,077,235","2,786,096","17,644",1,1,1,1,1,0.205,0.001,1242,0.96,708,"7,047",9.03,1.218,0.005,209,0.96,"7,047",9.03,A
H,1254,1.13,?c,?j,75,2,,2000,7,0,,0,"536,574","505,248","1,077,235","2,786,096","7,769",1,1,1,1,1,0.205,0,2821,0.96,312,"4,716",13.72,1.218,0.002,475,0.96,"4,716",13.72,A
H,1255,1.13,?c,?j,75,10,,2001,6,0,,0,"133,758","505,248","1,077,235","2,786,096","44,536",1,1,1,1,1,0.205,0.002,492,0.96,"1,788","4,365",2.22,1.218,0.012,83,0.96,"4,365",2.22,A
H,1256,1.13,?c,?s,100,7,,1985,22,0,,0,"133,758","505,248","1,077,235","2,786,096","31,960",1,1,1,1,1,0.205,0.001,686,0.96,"1,283","4,353",3.08,1.218,0.009,116,0.96,"4,353",3.08,A
H,1257,1.13,?c,?s,75,3,,1990,17,0,,0,"53,133","505,248","1,077,235","2,786,096","12,794",1,1,1,1,1,0.205,0.001,1713,0.96,514,"4,257",7.52,1.218,0.003,289,0.96,"4,257",7.52,A
H,1258,1.13,?c,?`,75,7,,1967,40,0,,0,"133,758","505,248","1,077,235","2,786,096","31,179",1,1,1,1,1,0.205,0.001,703,0.96,"1,252","4,352",3.15,1.218,0.008,118,0.96,"4,352",3.15,A
H,1259,1.13,?c,?s,100,6,,1976,31,0,,0,0,"505,248","1,077,235","2,786,096","28,166",1,1,1,1,1,0.205,0.001,778,0.96,"1,131","4,221",3.39,1.218,0.008,131,0.96,"4,221",3.39,A
H,1260,1.13,?c,?s,100,2,,1975,32,0,,0,"53,133","505,248","1,077,235","2,786,096","9,797",1,1,1,1,1,0.205,0,2237,0.96,393,"4,254",9.82,1.218,0.003,377,0.96,"4,254",9.82,A
H,1261,1.13,?c,?s,100,4,,1974,33,0,,0,"53,133","505,248","1,077,235","2,786,096","18,458",1,1,1,1,1,0.205,0.001,1188,0.96,741,"4,263",5.22,1.218,0.005,200,0.96,"4,263",5.22,A
H,1262,1.13,?c,?s,100,2,,1974,33,0,,0,"53,133","505,248","1,077,235","2,786,096","9,005",1,1,1,1,1,0.205,0,2434,0.96,361,"4,253",10.69,1.218,0.002,410,0.96,"4,253",10.69,A
H,1263,1.13,?c,?s,150,2,,1974,33,0,,0,"53,133","505,248","1,077,235","2,786,096","11,181",1,1,1,1,1,0.205,0.001,1961,0.96,449,"4,256",8.6,1.218,0.003,330,0.96,"4,256",8.6,A
H,1264,1.13,?c,?s,75,2,,1976,31,0,,0,0,"505,248","1,077,235","2,786,096","8,384",1,1,1,1,1,0.205,0,2615,0.96,337,"4,202",11.31,1.218,0.002,440,0.96,"4,202",11.31,A
H,1265,1.13,?c,?j,75,5,,2005,2,0,,0,"133,758","505,248","1,077,235","2,786,096","20,618",1,1,1,1,1,0.205,0.001,1063,0.96,828,"4,342",4.76,1.218,0.006,179,0.96,"4,342",4.76,A
H,1266,1.13,?c,?s,100,4,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","19,302",1,1,1,1,1,0.205,0.001,1136,0.96,775,"4,263",4.99,1.218,0.005,191,0.96,"4,263",4.99,A
H,1267,1.13,?c,?`,75,5,,1967,40,0,,0,"53,133","505,248","1,077,235","2,786,096","21,970",1,1,1,1,1,0.205,0.001,998,0.96,882,"4,266",4.39,1.218,0.006,168,0.96,"4,266",4.39,A
H,1268,1.13,?c,?`,75,3,,1968,39,0,,0,"536,574","505,248","1,077,235","2,786,096","13,866",1,1,1,1,1,0.205,0.001,1581,0.96,557,"4,722",7.69,1.218,0.004,266,0.96,"4,722",7.69,A
H,1269,1.13,?c,?`,100,2,,1968,39,0,,0,"536,574","505,248","1,077,235","2,786,096","10,677",1,1,1,1,1,0.205,0,2053,0.96,429,"4,719",9.98,1.218,0.003,346,0.96,"4,719",9.98,A
H,1270,1.13,?c,?s,100,4,,1988,19,0,,0,"536,574","505,248","1,077,235","2,786,096","17,240",1,1,1,1,1,0.205,0.001,1271,0.96,692,"4,725",6.2,1.218,0.005,214,0.96,"4,725",6.2,A
H,1271,1.13,?c,?s,100,9,,1988,19,0,,0,"53,133","505,248","1,077,235","2,786,096","39,827",1,1,1,1,1,0.205,0.002,550,0.96,"1,599","4,283",2.43,1.218,0.011,93,0.96,"4,283",2.43,A
H,1272,1.13,?c,?s,75,6,,1988,19,0,,0,0,"505,248","1,077,235","2,786,096","26,188",1,1,1,1,1,0.205,0.001,837,0.96,"1,051","4,219",3.64,1.218,0.007,141,0.96,"4,219",3.64,A
H,1273,1.13,?c,?j,75,7,,2001,6,0,,0,"536,574","505,248","1,077,235","2,786,096","33,161",1,1,1,1,1,0.205,0.002,661,0.96,"1,331","4,741",3.23,1.218,0.009,111,0.96,"4,741",3.23,A
H,1274,1.13,?c,?s,100,6,,1985,22,0,,0,"536,574","505,248","1,077,235","2,786,096","25,105",1,1,1,1,1,0.205,0.001,873,0.96,"1,008","4,733",4.26,1.218,0.007,147,0.96,"4,733",4.26,A
H,1275,1.03,?c,?s,100,2,,1983,24,0,,0,0,"505,248","1,077,235","2,786,096","10,402",1,1,1,1,1,0.205,0,2107,0.96,418,"4,204",9.13,1.218,0.003,355,0.96,"4,204",9.13,A
H,1276,1.13,?c,?s,100,4,,1974,33,0,,0,"53,133","505,248","1,077,235","2,786,096","19,780",1,1,1,1,1,0.205,0.001,1108,0.96,794,"4,264",4.87,1.218,0.005,187,0.96,"4,264",4.87,A
H,1277,1.03,?c,?s,100,2,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","10,854",1,1,1,1,1,0.205,0,2020,0.96,436,"4,255",8.86,1.218,0.003,340,0.96,"4,255",8.86,A
H,1278,1.03,?c,?s,100,4,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","19,606",1,1,1,1,1,0.205,0.001,1118,0.96,787,"4,264",4.92,1.218,0.005,188,0.96,"4,264",4.92,A
H,1279,1.13,?c,?`,100,3,,1968,39,0,,0,"536,574","505,248","1,077,235","2,786,096","11,553",1,1,1,1,1,0.205,0.001,1897,0.96,464,"4,720",9.23,1.218,0.003,320,0.96,"4,720",9.23,A
H,1280,1.13,?c,?`,100,8,,1975,32,0,,0,"53,133","505,248","1,077,235","2,786,096","34,514",1,1,1,1,1,0.205,0.002,635,0.96,"1,385","4,278",2.8,1.218,0.009,107,0.96,"4,278",2.8,A
H,1281,1.13,?c,?`,75,2,,1975,32,0,,0,"53,133","505,248","1,077,235","2,786,096","7,650",1,1,1,1,1,0.205,0,2866,0.96,307,"4,252",12.57,1.218,0.002,483,0.96,"4,252",12.57,A
H,1282,1.13,?c,?`,100,3,,1975,32,0,,0,"53,133","505,248","1,077,235","2,786,096","14,836",1,1,1,1,1,0.205,0.001,1478,0.96,596,"4,259",6.48,1.218,0.004,249,0.96,"4,259",6.48,A
H,1283,1.13,?c,?s,75,1,,1982,25,0,,0,0,"505,248","1,077,235","2,786,096","5,580",1,1,1,1,1,0.205,0,3928,0.96,224,"4,199",17.01,1.218,0.002,662,0.96,"4,199",17.01,A
H,1284,1.13,?c,?s,100,2,,1982,25,0,,0,0,"505,248","1,077,235","2,786,096","10,219",1,1,1,1,1,0.205,0,2145,0.96,410,"4,204",9.3,1.218,0.003,361,0.96,"4,204",9.3,A
H,1285,1.13,?c,?s,100,3,,1982,25,0,,0,0,"505,248","1,077,235","2,786,096","13,659",1,1,1,1,1,0.205,0.001,1605,0.96,548,"4,207",6.97,1.218,0.004,270,0.96,"4,207",6.97,A
H,1286,1.27,?c,?s,100,6,,1985,22,0,,0,"536,574","505,248","1,077,235","2,786,096","29,068",1,1,1,1,1,0.205,0.001,754,0.96,"1,167","4,737",3.68,1.218,0.008,127,0.96,"4,737",3.68,A
H,1287,1.21,?c,?j,75,3,,2003,4,0,,0,"2,954,136","505,248","1,077,235","2,786,096","11,591",1,1,1,1,1,0.205,0.001,1891,0.96,465,"7,041",13.74,1.218,0.003,319,0.96,"7,041",13.74,A
H,1288,1.13,?c,?j,75,3,,2003,4,0,,0,"2,954,136","505,248","1,077,235","2,786,096","15,698",1,1,1,1,1,0.205,0.001,1396,0.96,630,"7,045",10.15,1.218,0.004,235,0.96,"7,045",10.15,A
H,1289,1.13,?c,?j,75,3,,2003,4,0,,0,"2,954,136","505,248","1,077,235","2,786,096","12,918",1,1,1,1,1,0.205,0.001,1697,0.96,519,"7,042",12.31,1.218,0.003,286,0.96,"7,042",12.31,A
H,1290,1.13,?c,?j,75,4,,2003,4,0,,0,"2,954,136","505,248","1,077,235","2,786,096","16,874",1,1,1,1,1,0.205,0.001,1299,0.96,677,"7,046",9.44,1.218,0.005,219,0.96,"7,046",9.44,A
H,1291,1.13,?c,?j,75,4,,2003,4,0,,0,"2,954,136","505,248","1,077,235","2,786,096","18,086",1,1,1,1,1,0.205,0.001,1212,0.96,726,"7,047",8.81,1.218,0.005,204,0.96,"7,047",8.81,A
H,1292,1.13,?c,?j,75,2,,2003,4,0,,0,"2,954,136","505,248","1,077,235","2,786,096","10,748",1,1,1,1,1,0.205,0,2040,0.96,431,"7,040",14.82,1.218,0.003,344,0.96,"7,040",14.82,A
H,1293,1.13,?c,?`,75,4,,1967,40,0,,0,0,"505,248","1,077,235","2,786,096","16,137",1,1,1,1,1,0.205,0.001,1358,0.96,648,"4,209",5.89,1.218,0.004,229,0.96,"4,209",5.89,A
H,1294,1.13,?c,?j,200,6,,2001,6,0,,0,"2,954,136","505,248","1,077,235","2,786,096","27,341",1,1,1,1,1,0.205,0.001,802,0.96,"1,098","7,056",5.83,1.218,0.007,135,0.96,"7,056",5.83,A
H,1295,1.13,?c,?m?r,150,286,,2001,6,0,,0,"536,574","505,248","1,077,235","2,786,096","1,286,551",1,1,1,1,1,0.205,0.059,17,1.69,"51,644","10,464",0.18,1.218,0.348,3,7.4,"45,819",0.81,C
H,1296,1.03,?c,?j,75,7,,1999,8,0,,0,"53,133","505,248","1,077,235","2,786,096","29,732",1,1,1,1,1,0.205,0.001,737,0.96,"1,193","4,273",3.25,1.218,0.008,124,0.96,"4,273",3.25,A
H,1297,1.13,?c,?j,75,4,,1999,8,0,,0,"133,758","505,248","1,077,235","2,786,096","19,726",1,1,1,1,1,0.205,0.001,1111,0.96,792,"4,341",4.97,1.218,0.005,187,0.96,"4,341",4.97,A
H,1298,1.03,?c,?s,150,124,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","555,451",1,1,1,1,1,0.205,0.025,39,1.07,"22,297","5,326",0.22,1.218,0.15,7,3.42,"17,022",0.69,C
H,1299,1.13,?c,?j,75,6,,2000,7,0,,0,"133,758","505,248","1,077,235","2,786,096","28,774",1,1,1,1,1,0.205,0.001,762,0.96,"1,155","4,350",3.42,1.218,0.008,128,0.96,"4,350",3.42,A
H,1300,1.03,?c,?s,100,5,,1987,20,0,,0,"536,574","505,248","1,077,235","2,786,096","24,670",1,1,1,1,1,0.205,0.001,889,0.96,990,"4,733",4.34,1.218,0.007,150,0.96,"4,733",4.34,A
H,1301,1.03,?c,?j,75,5,,2002,5,0,,0,"53,133","505,248","1,077,235","2,786,096","21,171",1,1,1,1,1,0.205,0.001,1035,0.96,850,"4,265",4.55,1.218,0.006,174,0.96,"4,265",4.55,A
H,1302,1.21,?c,?j,100,4,,2004,3,0,,0,"2,954,136","505,248","1,077,235","2,786,096","18,089",1,1,1,1,1,0.205,0.001,1212,0.96,726,"7,047",8.81,1.218,0.005,204,0.96,"7,047",8.81,A
H,1303,1.13,?c,?m?r,150,393,,2004,3,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,767,343",1,1,1,1,1,0.205,0.081,12,2.19,"70,944","19,907",0.25,1.218,0.479,2,10.88,"98,900",1.27,B
H,1304,1.13,?c,?s,150,14,,1978,29,0,,0,"2,954,136","505,248","1,077,235","2,786,096","62,819",1,1,1,1,1,0.205,0.003,349,0.96,"2,522","7,090",2.55,1.218,0.017,59,0.96,"7,090",2.55,A
